id;title;like;vote_average
38031;Conocerás al hombre de tus sueños;;5.8
38033;Chain Letter;;3.9
38050;Destino oculto;;6.5
38055;Megamind;;6.7
38073;Salvando las distancias;;6.0
38093;Jugada perfecta;;6.1
38117;El corazón de la bestia;;6.0
38153;Conspiración en la sombra;;4.0
38167;Come, reza, ama;;5.8
38223;Harriet la espía;;5.7
38303;¿Otra vez tú?;;6.0
38317;Zooloco;;
38319;Caballeros, princesas y otras bestias;;5.2
38321;El sicario de Dios;;5.4
38322;Esta abuela es mi padre;0;5.3
38356;Transformers: El lado oscuro de la Luna;0;6.1
38357;Morning Glory;0;6.1
38358;El último exorcismo;;5.6
38363;Caza a la espía;;6.5
38365;Niños grandes;0;6.0
38415;Bran Nue Dae;;5.2
38428;Gandhi, My Father;;6.0
38448;Ondine. La leyenda del mar;;6.5
38541;The Divide (Aislados);;5.7
38543;Templario;;6.2
38570;Virgen y culpable a los 41;;3.2
38579;Marmaduke;;5.0
12/9/05;;;
38665;La leyenda del llanero solitario;;3.7
38717;Madison;;5.3
38745;Los viajes de Gulliver;;4.9
38757;Enredados;1;7.4
38778;La cena de los idiotas;;5.5
38780;Rampage. Francotirador de libertad;;6.0
38786;The Blood of My Brother: A Story of Death in Iraq;;0.0
38810;Canino;;6.9
38843;Ramona y su hermana;;6.1
38940;Hombres De Acero;;5.4
38970;Ricordati di me;;
38985;Carga maldita;;7.4
39013;Winter's Bone;;6.8
39037;The Good Guy;;5.4
39053;Cyrus;;6.1
39055;Free Style;;5.8
39141;Tadpole;;5.5
39180;Spot;;4.8
39183;La extraordinaria historia del New York Cosmos;;4.7
39209;Shalako;;5.4
39210;Somewhere;;6.0
39254;Acero puro;1;6.6
39269;Caído del cielo;;6.5
39303;2:13;;4.6
39349;Sugar Hill;;5.2
39437;Beloved;;5.9
39451;Ahora los padres son ellos;;5.4
39486;Campeón (Secretariat);;6.8
39513;Paul;;6.5
39514;RED;0;6.6
39538;Contagio;;6.2
39541;Stolen Summer;;6.4
39563;The Eclipse;;6.1
39691;Como perros y gatos: La revancha de Kitty Galore;;4.9
39780;Óscar y Lucinda;;6.2
39781;Los chicos están bien;;6.5
39800;La vida en tiempos de guerra;;6.3
39806;La última princesa de Hawái;;4.8
39833;Love Me Tender (Ámame tiernamente);;5.5
39845;Love Ranch;;6.0
39851;Clean;;6.7
39895;Gritos y susurros;;6.8
39939;Super maderos;;6.6
40001;Con cariño desde el cielo;;5.3
1/10/09;;;
40160;Meteoro;;5.1
40185;Camping Sauvage;;4.8
40247;Encuentros en Nueva York;;6.0
18/3/10;;;
40264;Híncame el diente;;4.2
40428;8: The Mormon Proposition;;5.5
40494;Trapecio;;6.4
40505;I Got the Hook Up;;5.4
40652;Una mujer casada;;7.1
40658;Starsuckers;;6.2
40688;Vaya par de locos;;4.1
40769;Mutual Appreciation;;6.1
40794;Tengo algo que deciros;;
40805;El Avispón Verde;;5.5
40807;50/50;;7.0
40862;Iraq for Sale: The War Profiteers;;8.0
40880;Pandaemonium;0;4.5
40914;Royal Kill;;2.8
40920;The Business of Fancydancing;;8.0
40932;¡Que no pare la música!;;4.9
40963;Little Big Top;;10.0
41009;La recompensa;;5.1
41110;Yo soy el amor;;6.9
41144;To Save A Life;;6.2
41154;Hombres de negro III;0;6.2
41210;Un pequeño cambio;;5.9
41216;Ga'Hoole: La leyenda de los guardianes;;6.5
41233;Step up 3D;0;6.6
41248;La Chica del Tren;1;5.6
41283;Sed de venganza;0;6.1
41317;Caravanas;;5.8
41382;Lottery Ticket;;5.6
41402;Déjame entrar;0;
41436;Paranormal Activity 2;1;5.7
41439;Saw VII;0;5.8
41446;Scream 4;0;6.1
41469;Próxima parada Wonderland;;6.0
41479;La familia Jones;;6.1
41488;La sentencia;;5.9
41508;Sin destino;;6.5
41513;Los pitufos;;5.5
41515;El oso Yogui;;5.2
41630;Sin compromiso;;6.1
7/3/14;;;
41730;Desert Blue;;5.5
41733;Salidos de cuentas;;6.2
41823;Cuanto más, mejor;;6.3
41830;The Party's Over;;6.1
41894;Blood Done Sign My Name;;6.0
42033;Def-Con 4;0;2.8
42057;It's a Wonderful Afterlife;;4.3
42109;Gabriela;;6.0
42151;Down Terrace;;6.3
42188;Nunca me abandones;;6.8
42222;Julia;;6.3
42297;Burlesque;;6.9
21/10/15;;;
42345;Odio en las entrañas;;
42497;Pink Narcissus;;6.0
42586;Darling Lili;;4.9
42618;Noches en la ciudad;;6.5
42684;Skyline;0;4.7
42807;Los Newton Boys;;
42819;The City of Your Final Destination;;5.7
42888;¿Cómo sabes si...?;;4.9
42889;Entérate: soy virgen;;4.6
43074;Cazafantasmas;;5.3
43090;Gunless;;6.7
43213;Chicago Overcoat;;6.1
43266;¡Qué verde era mi valle!;;6.8
43306;Dos en el cielo;;6.0
43347;Amor y otras drogas;;6.6
43418;Beneath Hill 60;;7.3
43434;Carlos;;6.7
43539;Los próximos tres días;;6.9
43546;Escuela de Sirenas;;7.0
43593;Piraña 3D;0;5.3
43595;Lady Lou;;5.1
43610;El valle del destino;;5.8
43630;The Helix... Loaded;;4.8
43653;The Living Wake;;5.0
43743;Fabled;;0.0
43839;La banda de Alexander;;4.8
43867;El prisionero de Zenda;;8.4
43884;La carga de la brigada ligera;;6.8
43923;Una historia casi divertida;;6.9
43931;Almas Condenadas;;5.2
43933;Monsters;;6.2
43935;Dylan Dog: Los muertos de la noche;0;4.5
43942;Freakonomics;;6.6
43947;Escupiré sobre tu tumba (Dulce venganza);;6.3
43949;Flipped;;7.4
43959;Soul Surfer;;6.9
44009;Another Year;;7.0
44040;La trampa del mal;;5.8
44048;Imparable;;6.3
44092;Reign of Assassins;;6.7
44113;Stone;;5.2
44115;127 horas;;7.0
44147;Blanco escurridizo;;6.4
44214;Cisne negro;1;7.3
44260;Lake of Fire;;8.0
44264;Valor de ley;;7.2
44413;La niña santa;;6.8
44490;Chuck & Buck;;5.7
44555;Una mujer, una pistola y una tienda de fideos chinos;;4.8
44562;;;5.5
44564;¡Qué dilema!;;5.2
44594;Barry Munday;;6.3
44603;Más allá de la vida;;
44634;Woman Thou Art Loosed;;5.0
44638;;;6.0
44639;Inside Job;;7.7
44718;El último gran día;;6.5
44754;Margaret;;6.1
44770;The Exploding Girl;;6.4
44826;La invención de Hugo;;7.0
44833;Battleship;;
44835;Hesher;;6.7
44853;El perdón;;5.6
44857;Molly;;5.5
44865;The Grandmaster;;6.3
44896;Rango;;6.6
44912;Linterna verde;0;
44943;Invasión a la Tierra;;5.5
44944;For Colored Girls;;7.0
44945;Puedes confiar en mí;;6.6
44990;Breaking Upwards;;5.6
45054;Encontrarás dragones;;5.9
45132;Super;;6.6
45138;Las Vegas, 1970;;7.3
45145;Johnny Suede;;4.7
45153;Eve's Bayou;;6.1
45226;The Pursuit of D.B. Cooper;;6.8
45243;Resacón 2, ¡Ahora en Tailandia!;1;6.2
45269;El discurso del Rey;1;7.6
45272;Country Strong;;5.9
45317;The Fighter;;
45324;Corrupción en el poder;;6.0
45380;Crazy Stone;;6.9
45610;El soldado de Dios;;6.4
45612;Código fuente;;7.1
45649;Rubber;;5.7
45650;Miedos;;5.6
45658;Everything Must Go;;6.0
45767;El que cambia los tiempos;;5.2
45791;;;6.9
45881;El puente de San Luis Rey;;5.4
45958;Biutiful;;7.0
46138;Pago justo;;6.6
46146;Troll hunter;;6.7
46195;Río;;6.5
46252;Rust;;0.0
46256;The Lion of Judah;;5.8
46261;No tengas miedo a la oscuridad;;5.4
46332;De dioses y hombres;;6.5
46415;Neal 'n' Nikki;;2.3
46420;The Loved Ones (Cita de sangre);;6.6
46435;Topsy-Turvy;;
46503;Todas las cosas buenas;;5.9
46528;El camino del guerrero;;6.3
46529;;;
46705;;;6.9
46727;Speedway Junky;;5.2
46729;Fetching Cody;;6.8
46738;Incendies;;7.9
46829;El mundo según Barney;;7.2
46838;Tucker & Dale contra el mal;;7.3
46849;El ojo del delfin;;7.1
46889;De ahora en adelante;;5.3
46989;Blue Car;;6.7
47088;The Extra Man;;5.9
47327;Furia ciega;;5.3
47452;Love and Death on Long Island;;6.9
47502;Faithful;;4.8
47534;Tommy Riley (El luchador);;5.3
47546;I Want Your Money;;3.8
47607;;;5.6
47686;Dream with the Fishes;;7.7
47692;El viaje de Felicia;;6.6
47816;3 Strikes;;5.9
47889;Ruby in Paradise;;5.6
47890;La esfinge;;6.0
47933;Independence Day: Contraataque;0;4.9
47941;Under the Rainbow;;4.9
47964;La jungla: Un buen día para morir;;5.2
48034;Pequeñas mentiras sin importancia;;7.1
48035;Ordet (La palabra);;7.8
48138;Sin identidad;;6.5
48171;El rito;;5.8
48217;La viuda de Saint-Pierre;;6.7
48231;Un método peligroso;;6.2
48289;La deuda;;6.3
48309;Prison;;6.7
48340;El santuario;;5.8
48382;The Book of Mormon Movie, Volume 1: The Journey;;5.0
48463;Incident at Loch Ness;;5.9
48572;Red State;;5.9
48620;Las poderosas Mac;;5.0
48988;Carta blanca;;
49010;Hobo with a Shotgun;;5.7
49013;;;5.8
49017;Drácula, la leyenda jamás contada;;6.2
49018;Insidious;1;6.8
49020;Submarine;;7.4
49021;Asesinos de élite;;6.1
49022;Algo prestado;;5.9
49026;El caballero oscuro: La leyenda renace;1;7.6
49040;El legado de Bourne;1;6.0
49047;Gravity;1;7.3
49049;Dredd;;6.6
49051;El Hobbit: Un viaje inesperado;1;7.0
49081;The Rocket: The Legend of Rocket Richard;;6.1
49365;El misterio de la dama blanca;;6.3
49444;Kung Fu Panda 2;1;
49471;La marcha del millón de hombres;;7.0
49478;Guerreros de la virtud;;4.7
49517;El topo;;6.6
49519;Los Croods;0;6.8
49520;El cambiazo;;5.9
49521;El hombre de acero;0;6.5
49524;R.I.P.D. Departamento de Policía Mortal;;5.4
49526;Sin frenos;;6.2
49527;Al borde del abismo;;6.2
49529;John Carter;0;6.1
49530;In Time;1;6.7
49538;X-Men: Primera Generación;1;7.1
49730;Caperucita roja ¿A quién tienes miedo?;;5.6
49787;El arrecife;;5.4
49852;El cascanueces;;5.4
49948;Fantasía 2000;1;7.0
49950;The Roommate;;
49951;Certifiably Jonathan;;0.0
49953;Las aventuras de Sammy;;5.6
49963;Nadie es perfecto;;6.6
50014;Criadas y señoras;;7.8
50035;Lovely & Amazing;;6.3
50037;Beyond the Black Rainbow;;5.7
50135;Rebelión en la isla;;5.5
50321;Marte necesita madres;;5.5
50348;El inocente;;7.0
50357;Apollo 18;;5.0
50359;Hop;;
50456;Hanna;;
50497;El exorcismo de Sally;;5.8
50538;Evil Words;;6.9
50544;Con derecho a roce;1;6.5
50546;Sígueme el rollo;;6.3
50601;5 días de guerra;;5.8
50620;La saga Crepúsculo:  Amanecer - Parte 2;1;6.1
50646;Crazy, Stupid, Love;1;7.0
50647;Sácame del paraíso;;5.3
50698;Encuentros paranormales;;6.1
50725;Llévame a casa nena;;6.2
50780;El castor;;6.3
50837;Martha Marcy May Marlene;;6.7
50839;Margin Call;;6.7
50848;Los nombres del amor;;7.3
50875;En tierras altas;;5.3
50942;;;4.0
51052;Arthur Christmas: Operación regalo;;6.7
51130;Open Secret;;7.0
51162;Winnie the Pooh;;
51384;Lovely, Still;;6.2
51497;;;7.1
51540;Cómo acabar con tu jefe;;6.5
51588;Fin de curso;;5.7
51820;The Salon;;3.5
51828;One Day (Siempre el mismo día);;7.0
51942;¡Me casé con un extraño!;;7.5
51955;Saltan chispas;;0.0
51995;Salvation Boulevard;;5.6
52010;Ultramarines;;5.2
52015;Stake Land;;6.2
52032;My Dog Tulip;;7.6
52067;Convención en Cedar Rapids;;5.9
52449;Bad Teacher;0;5.4
52451;Los tres mosqueteros;;5.6
52462;The Pet;;5.3
52520;Underworld: El despertar;1;6.1
52790;The Basket;;6.5
53113;Cosas que importan;;6.2
53182;300: El origen de un imperio;1;6.1
53256;Tres;;6.3
53457;La llave de Sarah;;7.2
53502;The Dead Undead;;3.1
53862;Trippin';;4.5
53953;The Tooth Fairy;;4.3
54054;La cazarrecompensas;;5.3
54138;Star Trek: En la oscuridad;1;7.4
54518;Justin Bieber: Never Say Never;0;4.8
54580;Los lunes al sol;;
54702;Malevolence;;4.9
54897;El poder del perdón;;6.5
55123;Tumbleweeds;;6.2
55180;The Last Big Thing;;6.0
55301;Alvin y las ardillas 3;0;5.4
55306;El oro de Ulises;;6.5
55347;Beginners (Principiantes);;6.8
55420;Otra tierra;;6.8
55465;Dos colgaos muy fumaos en Navidad;0;6.0
55561;Esperando la hora;;5.6
55567;Standing Ovation;;3.9
55604;Fruto dorado;;6.5
55616;Dracula: Pages from a Virgin's Diary;;6.9
55720;Una vida mejor;;7.0
55721;La boda de mi mejor amiga;0;6.5
55779;Destino final 5;0;5.9
55787;Agua para elefantes;;6.7
55831;Boynton Beach Club;;6.8
55903;Betty Fisher and Other Stories;;7.0
56288;Spy Kids 4: Todo el tiempo del mundo;0;4.4
56292;Misión: Imposible - Protocolo Fantasma;1;6.8
56491;Atrapados en la isla;;3.3
56601;El juego perfecto;;
56666;Fiza;;6.1
56715;Dos colgados en Chicago (Los Visitantes cruzan el charco);;4.8
56930;Hombres de presa;;6.6
57022;La tierra prometida;;6.0
57089;Las nuevas aventuras de Caperucita Roja;0;4.8
57119;Dos familias y una boda;;6.0
57120;Meek's Cutoff;;6.5
57157;Young adult;;5.6
57158;El Hobbit: La desolación de Smaug;1;7.6
57165;Ira de titanes;;5.5
57201;El llanero solitario;1;5.9
57212;Caballo de Batalla;;7.0
57214;Project X;1;6.5
57294;Crying with Laughter;;7.0
57431;El canguro;;5.4
57612;Delfines y ballenas - Tribus del océano;;8.0
57800;Ice Age 4: La formación de los continentes;0;6.2
57825;Bodas y prejuicios;;6.5
57876;Área 51;;4.2
57943;Carta de amor;;4.7
58048;Shanghai Surprise;;2.9
58051;Housefull;;5.2
58151;Noche de miedo (Fright Night);;6.0
58224;Los pingüinos del Sr. Poper;;5.7
58233;Johnny English returns;0;6.0
58428;Los huéspedes;;5.4
58431;Orgullo + Prejuicio + Zombies;0;5.5
58492;La historia más grande jamás vendida;;6.4
58574;Sherlock Holmes: Juego de sombras;0;7.0
58595;Blancanieves y la leyenda del cazador;0;5.8
58626;Marcados para morir;;5.2
58680;Woo;;5.5
58882;Snow Flower and the Secret Fan;;5.3
59108;Un golpe de altura;;5.8
59436;Midnight in Paris;;7.4
59440;Warrior;;7.7
59457;Womb;;5.9
59678;Attack the Block;;6.3
59728;El jugador número 5;;4.7
59859;Kick-Ass 2: Con un par;1;6.3
59860;Montecarlo;;6.0
59861;Larry Crowne, nunca es tarde;;5.7
59917;Algodón en Harlem;;6.7
59930;The Inkwell;;3.9
59961;El invitado;;6.3
59962;Esto es la guerra;;5.9
59965;Sin salida (Abduction);;5.6
59967;Looper;;6.6
59968;Our Idiot Brother;;5.9
59981;Legends of Oz: Dorothy's Return;;5.9
60243;Nader y Simin, una separación;;
60304;Hansel & Gretel: Cazadores de brujas;1;5.7
60307;El diario de Greg 2: La ley de Rodrick;;6.3
60308;Moneyball: Rompiendo las reglas;;7.0
60309;La conspiración;;6.2
60400;El pájaro azul;;6.4
60420;Como locos;;6.4
60421;Circunstancia;;7.4
60422;Otro día feliz;;6.2
60463;Sunday School Musical;;5.5
60599;El fraude;;6.1
61012;Silent Hill: Revelation;1;5.0
61038;Go for It!;;4.6
61337;En estado crítico;;6.1
61752;Girl 6;;5.7
61791;El origen del planeta de los simios;1;7.0
61891;Anonymous;;
61984;Space Battleship Yamato;;6.3
62008;Good Deeds;;6.2
62116;Nannerl, la hermana de Mozart;;6.2
62177;Brave (Indomable);1;6.7
62204;En busca del fuego;;7.1
62206;30 minutos o menos;;5.6
62211;Monstruos University;1;7.0
62213;Sombras tenebrosas (Dark Shadows);;5.7
62214;Frankenweenie;0;6.6
62215;Melancolía;;7.0
62255;Tracker;;6.0
62402;Guiana 1838;;2.8
62630;El doble del diablo;;6.5
62676;Limbo;;7.0
62677;Songcatcher;;5.6
62728;Brighton Rock;;5.6
62764;Blancanieves (Mirror, mirror);;5.5
62835;Colombiana;;6.5
62837;La gran aventura de Winter el delfín;;6.7
62838;Noche de Fin de Año;;5.7
63006;Dum Maaro Dum;;5.4
63020;Cuando salí de Cuba;;6.6
63287;The Poker House;;
63492;Dime con cuántos;;6.2
63574;Las chicas del coro;;6.7
64328;Los Muppets;0;6.5
64499;Quinceañera;;7.0
64559;No va más;;6.4
64639;Perros de paja;;5.5
64678;El arte de pasar de todo;;6.5
64682;El gran Gatsby;1;7.3
64685;Tan fuerte, tan cerca;;6.9
64686;La leyenda del samurái: 47 Ronin;;5.9
64688;Infiltrados en clase;1;6.7
64689;Mátalos suavemente;;5.8
64690;Drive;;7.4
64720;Take Shelter;;7.1
64807;La gran revancha;;6.0
64973;Peace, Propaganda & the Promised Land;;6.4
65055;Tiburón 3D: La presa;0;4.9
65057;;;6.7
65086;La mujer de negro;;
65203;La Melodía de Broadway;;5.0
65448;Penitenciaría;;4.9
65749;Tango;;6.8
65754;Millennium: Los hombres que no amaban a las mujeres;;7.2
65759;Happy Feet 2;0;5.8
66025;Mooz-lum;;4.5
66125;Red Dog, una historia de lealtad;;7.1
66195;El perfecto anfitrión;;6.2
66468;N-Secure;;4.3
66607;Salvando al Soldado Perez;;6.1
66767;Beat the World;;4.3
66942;Griff the Invisible;;6.1
67238;Cavite;;7.5
67373;This Thing of Ours;;5.0
67660;En qué piensan los hombres;;6.9
67675;Glee en Concierto;0;6.8
67911;Bucky Larson: Nacido para ser una estrella;;4.4
67913;El irlandés;;6.8
68179;Escape del planeta Tierra;;5.7
68202;¿Y donde están los hombres?;;4.6
68412;3 Backyards;;4.8
68684;Castigo sangriento;;5.7
68718;Django desencadenado;1;7.8
68721;Iron Man 3;0;6.8
68722;The Master;;7.0
68724;Elysium;0;6.4
68726;Pacific Rim;0;6.7
68727;Trance;;6.5
68728;Oz, un mundo de fantasía;;5.7
68734;Argo;;7.1
68735;Warcraft: El origen;0;6.3
68737;El séptimo hijo;;5.2
68812;The Iceman (El hombre de hielo);;6.4
68818;Blackthorn. Sin destino;;6.6
68924;La tormenta de hielo;;6.9
69270;El coche fantasma;;4.6
69382;The Legend of God's Gun;;0.0
69640;Sombras en la mirada;;4.5
69668;Detrás de las paredes;;5.8
69848;Héroes sin patria;;9.3
70006;Rompiendo las reglas 2;;5.8
70074;Una bala en la cabeza;;5.2
70160;Los juegos del hambre;1;
70435;Indomable;;5.6
70436;El enigma del cuervo;;6.1
70478;The Stewardesses;;4.3
70670;Headhunters;;
70687;The Sticky Fingers of Time;;4.8
70829;The Last Godfather;;4.7
70868;Tentación en Manhattan;;5.0
70875;The Harvest (La Cosecha);;0.0
70981;Prometheus;1;6.3
71157;Polisse;;7.9
71469;La hora más oscura;0;4.8
71547;Fascinación;;3.8
71552;American Pie: El reencuentro;1;6.1
71676;Ghost Rider: Espíritu de venganza;0;4.7
71679;Resident Evil 5: Venganza;1;5.6
71688;La dama de hierro;;6.2
71805;Shipwrecked;;6.1
71859;Tenemos que hablar de Kevin;;7.4
71864;La extraña vida de Timothy Green;;6.5
71866;Tanner Hall;;5.4
71880;Jack y su gemela;;4.1
72086;El visitante nocturno;;7.3
72105;Ted;1;6.3
72113;Un dios salvaje;;7.0
72190;Guerra mundial Z;;6.7
72197;¡Piratas!;;6.4
72207;Eternamente comprometidos;0;5.7
72213;La fuerza del honor;;6.8
72331;Abraham Lincoln: Cazador de vampiros;0;5.5
72358;Mil palabras;;6.0
72359;Peeples;;5.6
72387;Safe;;6.3
72431;Escuadrón rojo;;5.9
72545;Viaje al centro de la Tierra 2: La isla misteriosa;0;5.8
72559;G.I. Joe: La venganza;0;5.4
72570;Todos los días de mi vida;1;7.0
72571;Paranormal Activity 3;1;5.9
72710;La Huésped;;6.0
72766;Newlyweds;;5.9
72913;Amigo;;6.0
72914;Fat, Sick & Nearly Dead;;7.1
72976;Lincoln;;6.7
73191;Cascanueces;1;5.6
73247;Heartbeeps;;3.8
73511;The Californians;;4.0
73532;El Havre;;
73567;Killer Joe;;6.5
73873;Albert Nobbs;;6.2
73935;Vamps;;4.8
73937;El gran año;;5.6
73981;Ayurveda: El Arte de Vivir;;
74084;Dil Jo Bhi Kahey...;;0.0
74457;Redemption Road;;4.7
74465;Un lugar para soñar;;6.5
74510;Kevin Hart: Laugh at My Pain;;7.7
74534;El exótico Hotel Marigold;;6.9
74536;Policías de Queens;;4.8
74643;The Artist;1;7.3
74725;Kill List;;6.0
74777;Absentia;;5.8
75033;Winnie Mandela;;5.2
75174;Infierno blanco;;6.4
75531;Ella es única;;4.6
75612;Oblivion;0;6.4
75638;Luces rojas;;
75656;Ahora Me Ves;1;7.3
75674;Acto de valor;;6.3
75780;Jack Reacher;;6.3
75861;Escribir amor en sus brazos;;6.8
75900;Mi semana con Marilyn;;6.6
75986;Love Letters;;4.6
76025;Shame;;7.0
76163;Los mercenarios 2;0;6.1
76170;Lobezno inmortal;1;6.3
76203;12 años de esclavitud;1;7.9
76285;;;5.9
76338;Thor: El mundo oscuro;;
76341;Mad Max: Furia en la carretera;1;7.2
76349;1911;;5.0
76487;Devil Inside;;4.6
76489;Los tres chiflados;;4.9
76492;Hotel Transilvania;1;6.8
76493;El dictador;;5.9
76494;Qué esperar cuando estás esperando;;5.8
76617;La matanza de Texas 3D;;5.3
76640;El último desafío;;5.7
76649;Pompeya;;5.2
76706;Carta de Navidad;;5.0
76726;Chronicle;;6.6
76757;El destino de Júpiter;0;5.2
76758;Las flores de la guerra;;7.1
76996;Love and Other Catastrophes;;5.8
77016;Sin tregua;;7.2
77156;La casa de la muerte;0;4.0
77174;El alucinante mundo de Norman;;6.7
77332;Urbania;;5.2
77459;Un monstruo en París;;6.5
77495;Mientras duermes;;7.0
77866;Contraband;;6.1
77875;Un buen partido;;5.4
77877;Cuando Te Encuentre;;6.8
77883;The Possession (El origen del mal);;5.8
77930;Magic Mike;;
77931;Los pitufos 2;;5.5
77934;Un hogar para Julia;;5.7
77948;La fría luz del día;;4.8
77949;La maldición de Rookford;;6.3
77950;Turbo;;6.1
77951;Caminando entre dinosaurios;;5.2
77953;En campaña todo vale;;5.6
77987;Sólo Dios perdona;;5.6
78149;¡Arde Hollywood!;0;3.0
78307;On the Outs;;5.9
78373;Dancer, Texas Pop. 81;;10.0
78381;Twixt;;5.0
78383;La enfermera;;4.9
78394;Sea Rex 3D: Journey to a Prehistoric World;;5.9
78698;Una aventura extraordinaria;;6.6
78705;Cama adentro;;7.8
78814;Rescate millonario;;5.0
79120;Weekend;;7.4
79161;51 Birch Street;;6.8
79316;El heredero del diablo;;4.4
79587;Four Single Fathers;;0.0
79694;The Apparition;;4.5
79698;The Lovers;;4.8
79777;En tierra de sangre y miel;;5.8
79940;Tim and Eric's Billion Dollar Movie;;5.2
80035;Los amos del barrio;;5.3
80215;Indie Game: The Movie;;7.4
80271;LOL;;5.9
80274;El juego de Ender;1;6.6
80278;Lo imposible;;7.0
80304;Casa de mi padre;;5.5
80321;Madagascar 3: De marcha por Europa;0;6.4
80468;;;5.7
80585;La Era del Rock;;6.0
81005;Jack, el cazagigantes;;5.5
81188;El origen de los guardianes;;7.1
81220;Un grito en la noche;;5.0
81390;Un lugar solitario para morir;;6.2
81796;MS1: Máxima Seguridad;;5.8
81836;A Roma con amor;;5.6
82505;La casa al final de la calle;;5.6
82507;;;6.7
82525;Salvajes;;6.2
82532;Jeff y los suyos;;6.1
82533;Damiselas en apuros;;5.6
82631;No nos moverán;;5.8
82650;El diario de Greg 3: Días de perros;0;6.0
82654;Memorias de un zombie adolescente;;6.4
82675;Venganza 2: Conexión Estambul;0;6.1
82679;Diversión XL;;5.5
82682;Gangster Squad: Brigada de élite;;6.2
82684;Persiguiendo Mavericks;;
82687;Un desmadre de viaje;;5.4
82690;¡Rompe Ralph!;1;7.1
82693;El lado bueno de las cosas;1;6.9
82695;Los Miserables;1;7.1
82696;Si de verdad quieres...;;5.8
82700;After Earth;1;5.0
82702;Cómo entrenar a tu dragón 2;1;7.6
82703;Las aventuras de Peabody y Sherman;;
82990;Paranormal Activity 4;1;5.2
83542;El atlas de las nubes;1;6.6
83588;Middle of Nowhere;;6.6
83666;Moonrise Kingdom;;7.6
83686;El ladrón de palabras;;6.4
83770;En la carretera;;5.5
83860;October Baby;;6.8
84174;Despedida de soltera;;5.3
84175;Bestias del sur salvaje;;6.8
84178;Black Rock;;4.9
84184;Celeste and Jesse Forever;;6.4
84188;Compliance;;6.3
84197;Filly Brown;;5.9
84200;Para pasar un buen rato, llama...;;5.8
84204;Grabbers;;6.0
84318;The Other Dream Team;;6.9
84329;Un amigo para Frank;;6.8
84332;Seguridad no garantizada;;6.8
84355;El amigo de mi hermana;;6.5
84401;Sholem Aleichem: Laughing In The Darkness;;7.0
84659;The Naked Ape;;5.0
84892;Las ventajas de ser un marginado;1;7.7
85350;Boyhood (Momentos de una vida);;7.5
85446;Step Up Revolution;0;6.7
85860;The FP;;4.5
86304;Todos Los Superhéroes Deben Morir;;4.2
86331;Q (Desire);;4.1
86549;August;;6.2
86812;Sound of My Voice;;6.3
86825;Stoker;;6.5
86829;A propósito de Llewyn Davis;;7.2
86834;Noé;;5.6
86837;Amor;;7.5
86838;Siete psicópatas;;6.7
87093;Big Eyes;;6.8
87101;Terminator Génesis;0;5.8
87421;Riddick;0;6.2
87428;Desmadre de padre;;5.5
87499;The East;;6.5
87502;El vuelo (Flight);;6.5
87567;La gran boda;;5.7
87729;Jefferson en París (Los amores de un presidente);;5.2
87818;Movie 43;1;4.4
87825;Golpe de efecto;;6.6
87826;Peso pesado;;6.0
87827;La vida de Pi;;7.2
87943;Sisters in Law;;7.3
88005;Buscando un amigo para el fin del mundo;;6.3
88036;Sparkle;;5.8
88042;;;5.7
88641;Ahí va mi chica;;
88751;Viaje al centro de la Tierra;0;5.8
88794;J. Edgar;;6.0
89325;¡Por fin solos!;;5.3
89492;;;5.6
89540;La otra conquista;;5.4
89708;Samsara;;8.0
89750;Pink Ribbons, Inc.;;6.8
89857;High Road;;5.8
89861;Arrogantes y exquisitos;;10.0
90369;Ahora y siempre;;7.3
90414;¡Quiéreme y no me toques!;;6.0
91070;L!fe Happens;;5.3
91076;Illuminata;;6.3
91122;Adiós dulces 16;;4.4
91314;Transformers: La era de la extinción;0;5.8
91586;Insidious: Capítulo 2;1;6.5
91721;Nothing But a Man;;7.0
92182;Silent House;;5.2
92591;Bernie;;6.5
92635;Snow White: A Deadly Summer;;4.8
93456;Gru 2. Mi villano favorito;1;7.0
93856;Atrapados en Chernóbil;;
94072;Straight Out of Brooklyn;;4.3
94329;Redada asesina;;7.3
94348;En la mente del asesino;0;5.1
94352;Circo del Sol: Mundos Lejanos;;6.1
95755;Mi vecino el asesino;;5.7
96238;Never Again;;4.0
96399;Cristiada;;6.4
96534;Mi último día sin ti;;5.7
96721;Rush;;7.7
96724;Anna Karenina;;
97020;RoboCop;0;5.7
97367;Cruce de caminos;;6.8
97370;Under the skin;;6.0
97430;El hombre de los puños de hierro;;5.2
97614;La huída;;5.6
97630;La noche más oscura;;6.7
98357;;;5.7
98369;;;5.8
98549;The Legend of Hell's Gate: An American Conspiracy;;3.9
98557;Dysfunctional Friends;;5.0
98566;Ninja Turtles;0;5.8
98568;Enter Nowhere;;6.5
99826;The Jimmy Show;;8.0
99861;Vengadores: La era de Ultrón;1;7.3
100042;Dos tontos todavía más tontos;;5.4
100241;Yo, Frankenstein;;5.0
100275;Eddie: The Sleepwalking Cannibal;;6.1
100402;Capitán América: El soldado de invierno;1;7.6
100975;Just Looking;;5.8
101173;Coriolanus;;5.9
101179;Truth or Dare;;5.7
101267;Katy Perry: Part of Me;0;6.5
101299;Los juegos del hambre: En llamas;1;7.4
102362;Dead Man Down (La venganza del hombre muerto);;5.9
